t,frame,xb,xa,xc,xp,pwm1,pwm2,pwm3,pwm4,p,q,r,accx,accy,accz,x,y,z,roll,pitch,yaw,vx,vy,vz,theta1,theta2,b1s1,a1s1,pwr1,pwr2,pwrsum
93.56249999992303,33440,0.011499440839481833,-0.0200050494398518,6.520136471179592,5.566800000000001,1412,1564,1472,1521,-0.02816192602777367,-0.0049049292187406755,0.0005520050041200001,-0.004376208554631486,-0.7124222749886656,-9.755787907385063,0.5737695386031392,-0.4952005714788228,-20.32144357085501,0.06584355829317913,0.007872540762915381,-0.11692608728697146,-0.049400918832513026,0.1298479670150145,-0.11302619998606375,0.11377638753485178,0.09714067063777569,-0.00020066544267676598,0.0003490896612907537,0.7504337380616732,0.06834048562895852,0.8187742236906318,
93.60999999992299,33460,0.011499440839481833,-0.0200050494398518,6.520136471179592,5.566800000000001,1412,1564,1472,1521,-0.019391163257927817,-0.01841154514583932,0.0003214714190540089,-0.00146797322487352,-0.7078168980879967,-9.757026608060345,0.5711949160723551,-0.4887914858869308,-20.327068055623872,0.06456834429723492,0.007247818196138696,-0.11694490403436729,-0.05352558518501357,0.12642568582361266,-0.11195343982289324,0.11377638753485178,0.09714067063777569,-0.00020066544267676598,0.0003490896612907537,0.7504548957097512,0.06833500114711555,0.8187898968568668,
93.66249999992294,33480,0.02304549172625045,-0.04000510109900492,6.5399274112228785,5.566800000000001,1412,1563,1472,1521,-0.00804315370970361,-0.014204140891983233,-0.00017283766597351574,0.0027543961312632634,-0.7182119898441185,-9.80954707491755,0.5684205034918092,-0.48256606246650763,-20.33264546003779,0.06389927201954809,0.0063677119436704715,-0.1169937206400834,-0.05739234850219271,0.12250010354561151,-0.11167742283567206,0.11412173943860712,0.09714067063777569,-0.0004021440306508631,0.000698090562742973,0.7528409853695673,0.06832774017207595,0.8211687255416433,
93.7099999999229,33500,0.02304549172625045,-0.04000510109900492,6.5399274112228785,5.566800000000001,1412,1563,1472,1521,-5.570095285183362e-05,-0.0056554887889453615,-0.0012249275598221142,-0.006999107617381685,-0.7186138643675704,-9.799462654975109,0.5654627834318985,-0.47654140217958657,-20.338262054610713,0.06373694698405459,0.005837056114003524,-0.11706242804385558,-0.060911760803947924,0.11847025025554915,-0.11287073021669644,0.11412173943860712,0.09714067063777569,-0.0004021440306508631,0.000698090562742973,0.7527238543035312,0.06832134597056264,0.8210452002740938,
93.76249999992285,33520,0.011499438896881728,-0.020005455946081278,6.520136468461846,5.566800000000001,1412,1564,1472,1521,-0.007124875658849671,0.004332718324680238,-0.0007577401639017911,0.0018412458678180796,-0.7084946946454034,-9.739939177067047,0.5623312069682456,-0.470734686781889,-20.343927954590356,0.06358837138686126,0.005844441725685914,-0.11708698069026523,-0.06430549677097762,0.11399511738547548,-0.11360753374948268,0.11377638748742712,0.09714067063777569,-0.00020066540877841391,0.0003490967548244596,0.7500664358128237,0.06830995489996458,0.8183763907127883,
93.80999999992281,33540,0.011499438896881728,-0.020005455946081278,6.520136468461846,5.566800000000001,1412,1564,1472,1521,-0.018633243492978378,-0.000721004773201275,-0.00012149699655925385,0.0027862410997249454,-0.7124836769913182,-9.752772208458921,0.5590296076782921,-0.4651478820795043,-20.34956645895768,0.06291263519285648,0.005975580776989616,-0.11709958990925647,-0.06777261597753843,0.10941496741532235,-0.11204064642874555,0.11377638748742712,0.09714067063777569,-0.00020066540877841391,0.0003490967548244596,0.7501675000899831,0.06829389228636733,0.8184613923763504,
93.86249999992276,33560,0.011499438896881728,-0.020005455946081278,6.520136468461846,5.566800000000001,1412,1564,1472,1521,-0.01947787365893417,-0.006259871991382642,-0.0007834025458346108,-0.003960716035558864,-0.710876114626076,-9.7586685514419,0.5555552578689088,-0.4597928516810982,-20.35513866149065,0.061951195184107105,0.00578973861619219,-0.11713353760103921,-0.07121691137589904,0.10471786708034342,-0.11088942344310503,0.11377638748742712,0.09714067063777569,-0.00020066540877841391,0.0003490967548244596,0.7501908919253042,0.06829103568353766,0.8184819276088419,
93.91249999992272,33580,0.034605899719711,-0.020003358842975612,6.500329098524945,5.566800000000001,1412,1564,1473,1521,-0.01112124491659802,-0.013714201267000762,0.00024697823386307275,-0.00516819677931879,-0.7064110516510471,-9.71300808258657,0.5519081174924901,-0.45469842478087535,-20.360639667542063,0.06109420443065814,0.0052766228153899,-0.11715562598337836,-0.07462155701467288,0.0991835789266413,-0.1085285104140111,0.1134307488820282,0.09714067063777569,-0.0006038731501367814,0.0003490601603752705,0.747778076194177,0.06827841855758032,0.8160564947517573,
93.95999999992267,33600,0.034605899719711,-0.020003358842975612,6.500329098524945,5.566800000000001,1412,1564,1473,1521,-0.0018635395491065625,-0.007888622993035404,6.537521380713042e-05,0.0011466053786156685,-0.7114534494814755,-9.726368061494973,0.5480949046848992,-0.449877997277182,-20.365991381923237,0.060826308836110614,0.004721887056379279,-0.11718095390754864,-0.07784383041868154,0.09359752595066548,-0.10562381897200884,0.1134307488820282,0.09714067063777569,-0.0006038731501367814,0.0003490601603752705,0.7477987301956757,0.06826727907362165,0.8160660092692973,
94.01249999992262,33620,0.011499079387126169,-0.020005256690589814,6.5201364712273415,5.566800000000001,1412,1564,1472,1521,-0.00497734389030111,-0.0036757767281790778,-0.000957198551797302,-0.0031380838848274195,-0.7107282745206756,-9.77258590914779,0.5441313514206373,-0.4453346857255902,-20.371268497201513,0.060655473467653015,0.004434940285278892,-0.11722034996971213,-0.08069741864382195,0.08812714089291558,-0.10538933969938918,0.11377638753568503,0.09714067063777569,-0.00020065913533318395,0.00034909327781612235,0.7501489535342417,0.06825821091684815,0.8184071644510899,
94.05999999992258,33640,0.011499079387126169,-0.020005256690589814,6.5201364712273415,5.566800000000001,1412,1564,1472,1521,-0.00924034804232288,-0.0030419161723445397,-0.0006872034820075991,0.001134711953163288,-0.7060053089256677,-9.768628414256568,0.5400252489097301,-0.44108055788376754,-20.3765257258118,0.060279844047843395,0.004287850540886037,-0.11724300350257526,-0.08349842726106915,0.08222060856264617,-0.10485961323099167,0.11377638753568503,0.09714067063777569,-0.00020065913533318395,0.00034909327781612235,0.7500526102048021,0.06824549092088658,0.8182981011256887,
94.11249999992253,33660,0.011499079387126169,-0.020005256690589814,6.5201364712273415,5.566800000000001,1412,1564,1472,1521,-0.01356295844319855,-0.005263755744246141,-0.0001300881183976865,0.0019558166818022457,-0.7100153447341927,-9.768191516037687,0.5357798271997513,-0.43712380955242436,-20.381754312472744,0.05970850196385551,0.004107817738499156,-0.1172660488988225,-0.08630002488983449,0.07604329145851899,-0.10428272869145974,0.11377638753568503,0.09714067063777569,-0.00020065913533318395,0.00034909327781612235,0.749972162626479,0.06822652869893492,0.818198691325414,
94.16249999992249,33680,0.011499079387126169,-0.020005256690589814,6.5201364712273415,5.6447,1412,1564,1472,1520,-0.011577711102410496,-0.007408146133205662,0.00035838091640270653,-0.0031469939241884765,-0.72301752337304,-9.769787485460997,0.5313984421351874,-0.43347694447980667,-20.386953565245623,0.05908298393924588,0.00377153222725614,-0.11730605917165271,-0.08897376644025518,0.06959610154224827,-0.10370685286524893,0.11377638753568503,0.09850002563777568,-0.00020065913533318395,0.00034909327781612235,0.751961948758507,0.06939070678963496,0.821352655548142,
94.20999999992245,33700,0.02305550235831815,3.485887930884014e-12,6.4805327681070395,5.6447,1412,1565,1473,1520,-0.007629010370430067,-0.014812753909187354,0.0006099116050227093,-0.0028358375956088477,-0.7196854061412952,-9.67233509973689,0.5268875722466898,-0.4301577825257972,-20.39208933848004,0.05850276839032491,0.0032614445922555337,-0.11734787145172422,-0.09146256671761098,0.06289645267428678,-0.10050911033603818,0.11308530291623571,0.09850002563777568,-0.00040231871618046837,1.54850452633859e-09,0.7471381897234243,0.0693874886098086,0.8165256783332329,
94.2624999999224,33720,0.011499079379938115,-0.02000525669389759,6.520136471238671,5.566800000000001,1412,1564,1472,1521,0.0020094147587029626,-0.007365708429641684,-0.0004824510443195634,0.0016779958665779776,-0.710266235212904,-9.790641024396583,0.5222558809982005,-0.42717884850150356,-20.39703681950544,0.05839558738906931,0.0026701121975239587,-0.1173791135812151,-0.09376821820450194,0.056228471965841305,-0.09812886342491994,0.11377638753588272,0.09714067063777569,-0.00020065913520773737,0.00034909327787387053,0.7500023117301494,0.06819336026717235,0.8181956719973218,
94.31249999992235,33740,-4.9858473294011794e-05,-2.0189129345991737e-07,6.500338431037561,5.566800000000001,1412,1565,1472,1521,-0.00453736639867495,-0.0029588145196660395,-0.0003056590741933082,0.00072063185104752,-0.7022850786333561,-9.732191218896084,0.5175172452386833,-0.4245400129836606,-20.40194843527126,0.058381358564278216,0.00243747230888588,-0.11741206135581753,-0.09574343867227178,0.04933928252892663,-0.0977644825065165,0.11343091173437334,0.09714067063777569,8.698303311740041e-07,5.071568421932682e-09,0.7473385529977903,0.068166826641299,0.8155053796390893,
94.3624999999223,33760,-4.9858473294011794e-05,-2.0189129345991737e-07,6.500338431037561,5.566800000000001,1412,1565,1472,1521,-0.007813387990031968,-0.00798894758433915,9.657668004614378e-05,0.002869755604010815,-0.7018213163475893,-9.738273514045966,0.5126825905542884,-0.4222454761167579,-20.406775632764244,0.058026384341123505,0.002168032117700371,-0.11744045795983142,-0.09762237506070554,0.0423544588857877,-0.0954253882537144,0.11343091173437334,0.09714067063777569,8.698303311740041e-07,5.071568421932682e-09,0.7471188696214356,0.0681039867437244,0.81522285636516,
94.41249999992226,33780,-4.9858473294011794e-05,-2.0189129345991737e-07,6.500338431037561,5.6447,1412,1565,1472,1520,-0.009104541810223571,-0.012156976178690961,0.0003413700413792425,-0.00030692260704431873,-0.7192350736500311,-9.742495118699832,0.5077585742872787,-0.42030028213644854,-20.411495898225375,0.05759494716307544,0.0016827663705087062,-0.1174831361152153,-0.09933529550943217,0.0352229708880886,-0.09342968459455445,0.11343091173437334,0.09850002563777568,8.698303311740041e-07,5.071568421932682e-09,0.7494110105764256,0.06932271573797336,0.8187337263143989,
94.46249999992222,33800,-4.9858473294011794e-05,-2.0189129345991737e-07,6.500338431037561,5.6447,1412,1565,1472,1520,-0.0023668482900070795,-0.013648515910503306,4.613552329048043e-05,-0.00013590565085546194,-0.7163952706722819,-9.745419996051371,0.5027556157377255,-0.4187159553966346,-20.4161202139545,0.057315551585406355,0.0010029926527933416,-0.11753426991807475,-0.10074725990693703,0.027973064854807366,-0.09157266321713622,0.11343091173437334,0.09850002563777568,8.698303311740041e-07,5.071568421932682e-09,0.749406716750199,0.06931866275295336,0.8187253795031524,
94.50999999992217,33820,-4.9858473294011794e-05,-2.0189129345991737e-07,6.500338431037561,5.6447,1412,1565,1472,1520,0.0008349256060313917,-0.013564888984204571,-0.00045663074859083295,0.0025018150158319145,-0.7215365507661267,-9.746366062321515,0.49768904473405473,-0.4175002717886865,-20.42065518514102,0.05725735846470174,0.00031923793977247327,-0.11758285682814801,-0.10185115259728483,0.020644187029388975,-0.08983724538931093,0.11343091173437334,0.09850002563777568,8.698303311740041e-07,5.071568421932682e-09,0.7499679734849386,0.06942913823658452,0.8193971117215231,
94.55999999992213,33840,-4.9858473294011794e-05,-2.0189129345991737e-07,6.500338431037561,5.6447,1412,1565,1472,1520,0.002009690638666563,-0.009327402002064186,-0.0001985787333327672,-0.0002580754809024923,-0.7189031144861519,-9.749700264739808,0.4925755652122075,-0.41665463035054445,-20.425105937779566,0.05736373920686363,-0.0002445170154995382,-0.11763026166777435,-0.1026513399783757,0.013193681100012752,-0.08821032050875792,0.11343091173437334,0.09850002563777568,8.698303311740041e-07,5.071568421932682e-09,0.7493668381281364,0.06930433228195364,0.8186711704100901,
94.60999999992208,33860,-4.9858473294011794e-05,-2.0189129345991737e-07,6.500338431037561,5.6447,1412,1565,1472,1520,0.001186404437970787,-0.0068912322347352666,-0.0001452613814879674,0.0009691642019791016,-0.7149721535388384,-9.751750576489824,0.48742860502480306,-0.41618036694545174,-20.429477573462762,0.05745515389103218,-0.0006576775547125782,-0.11766244535771371,-0.10318808304351593,0.005794000837420716,-0.0866673635450234,0.11343091173437334,0.09850002563777568,8.698303311740041e-07,5.071568421932682e-09,0.7493096344582004,0.06928943292885031,0.8185990673870507,
94.65999999992204,33880,0.011499439994115844,0.020005462474786788,6.520136469575549,5.566800000000001,1411,1565,1472,1521,0.003285580645467315,-0.009701504980153769,-0.001446371910740809,4.817895171810825e-05,-0.7015372850566446,-9.792849822623179,0.4822578297954186,-0.4160710790124703,-20.43381931352941,0.05753927907759922,-0.0010593804883697862,-0.11769875004783185,-0.10358809184854507,-0.0012161503798852752,-0.08723884680773686,0.11377638750686123,0.09714067063777569,-0.00020066542792512152,-0.00034909377161968533,0.7494802557436047,0.06808145460205672,0.8175617103456614,
94.70999999992199,33900,-4.985847298231743e-05,2.0189896495780906e-07,6.5003384310488554,5.6447,1412,1565,1472,1520,0.004427434779590958,-0.006914516554836565,4.4086064602698616e-05,-0.0002460880257063088,-0.7162956968698639,-9.74208523395792,0.47707266081703653,-0.41632007779334695,-20.438193137900697,0.057752839304771826,-0.0015013948781834314,-0.11775636143898623,-0.10378906760276664,-0.008728475493663549,-0.08727647555596871,0.11343091173457041,0.09850002563777568,8.698303257339557e-07,-1.97457158224168e-09,0.7489497339965228,0.06923324500454932,0.8181829790010721,
94.75999999992194,33920,0.011499439987691124,0.020005462470677512,6.520136469564563,5.6447,1411,1565,1472,1520,8.472771420699227e-05,-0.004424989051356564,-0.00013816475784370787,0.0028506950609417936,-0.7103531398691807,-9.80709433031526,0.47188442344911374,-0.41693485545114434,-20.442507938991984,0.05787254565303624,-0.0017744707876821105,-0.11778980500600372,-0.10372129100631299,-0.015947656443950145,-0.08555075389710069,0.11343091173457041,0.09850002563777568,8.698303257339557e-07,-1.97457158224168e-09,0.7514553882135889,0.06922010837198782,0.8206754965855767,
94.8099999999219,33940,0.011499439987691124,0.020005462470677512,6.520136469564563,5.6447,1411,1565,1472,1520,0.0026299217722702568,-0.00984603711524936,-0.0005289863117645679,-0.00019899306229517397,-0.7148102852737998,-9.793513390489029,0.4667013944364022,-0.41790684246857196,-20.446809670747307,0.0578990462253466,-0.0021505910168949384,-0.11782858937986586,-0.10358087196463918,-0.022954346619517913,-0.08643203683879319,0.11377638750666955,0.09850002563777568,-0.00020066542781303483,-0.0003490937715479728,0.7513181376650433,0.06921156432309389,0.8205297019881372,
94.85999999992185,33960,0.011499439987691124,0.020005462470677512,6.520136469564563,5.6447,1411,1565,1472,1520,0.0048173769036004305,-0.009250297851466385,0.0001656993977112277,-0.002878052312505607,-0.7095351037779039,-9.79181539849856,0.4615309947378168,-0.41923531955504917,-20.451145804490388,0.05810286382362703,-0.0026217373544531047,-0.11786433304956831,-0.10320133990918703,-0.030150469726177527,-0.08699323748884856,0.11377638750666955,0.09850002563777568,-0.00020066542781303483,-0.0003490937715479728,0.751189223063624,0.06919047279196079,0.8203796958555848,
94.90999999992181,33980,0.011499439987691124,0.020005462470677512,6.520136469564563,5.6447,1411,1565,1472,1520,0.008909887274583445,-0.007538064387366011,-0.0002588838724930786,0.002809537296769773,-0.7093009386218841,-9.789677370365045,0.456385445451389,-0.42091232149395025,-20.455506971637472,0.058460653034090766,-0.003064973554783485,-0.11791375081285106,-0.10258011485493923,-0.03706358352458712,-0.08745284028534618,0.11377638750666955,0.09850002563777568,-0.00020066542781303483,-0.0003490937715479728,0.7511053499933854,0.06917762458964641,0.8202829745830318,
94.96249999992176,34000,-5.526000086198805e-05,0.04001626884386864,6.500329697581465,5.566800000000001,1411,1566,1472,1521,0.00440183044273306,-0.007846239325658791,-0.0005843731808648997,0.0018187991595454145,-0.6985494731262145,-9.75235839575631,0.45127711655587494,-0.42294070948236595,-20.45981698061022,0.05872161231226371,-0.00335307239807391,-0.1179276892136422,-0.10173271086302388,-0.04383799026254724,-0.08478763657826675,0.11343075933556447,0.09714067063777569,9.640869872260095e-07,-0.0006982823427601475,0.7466894034999632,0.06799274177563369,0.8146821452755968,
95.01249999992172,34020,-5.526000086198805e-05,0.04001626884386864,6.500329697581465,5.6447,1411,1566,1472,1520,0.003883632874989423,-0.012680908659441496,2.3360838190098905e-05,-0.0045994395142713515,-0.7049248189581772,-9.757693375870765,0.4462174338679177,-0.4252994572676774,-20.46402624934159,0.05891135259255328,-0.0038557503213865604,-0.11798031170920117,-0.10063821864493908,-0.050537290701166575,-0.08358119439827416,0.11343075933556447,0.09850002563777568,9.640869872260095e-07,-0.0006982823427601475,0.7487219449046126,0.06915030038675668,0.8178722452913694,
95.06249999992167,34040,-5.526000086198805e-05,0.04001626884386864,6.500329697581465,5.6447,1411,1566,1472,1520,0.011577034610945187,-0.013586310179979088,-0.00012218313669295976,0.005305352211353746,-0.704010935615162,-9.757134089888845,0.4412176927828789,-0.4279903851719485,-20.468175855186736,0.05930741391147018,-0.004549661542822835,-0.11802256366670073,-0.09925394654106341,-0.05706472443074538,-0.08241002380923367,0.11343075933556447,0.09850002563777568,9.640869872260095e-07,-0.0006982823427601475,0.7486891176781028,0.06914331780815913,0.8178324354862618,
95.10999999992163,34060,0.02305010133554237,0.040012263162599745,6.480524035614228,5.566800000000001,1411,1566,1473,1521,0.018591490877711222,-0.010946773221033287,-0.0005736651228652818,-0.0032823531608354647,-0.6978120334137017,-9.714059120091688,0.4362946294372755,-0.4310026136694959,-20.4722424856018,0.0600371104930546,-0.005170023418888911,-0.11805506532167727,-0.09763545769252828,-0.06322472117213875,-0.07970594887335548,0.11308515053423619,0.09714067063777569,-0.00040222446833303264,-0.0006982124436220284,0.7442246035156651,0.06795555793881533,0.8121801614544805,
95.16249999992158,34080,-5.5619060709004315e-05,0.0400160618615758,6.500329699231737,5.566800000000001,1411,1566,1472,1521,0.01713442256581217,-0.0031113848811389518,-0.0006659948416654743,-0.004014114956968892,-0.6885061027878436,-9.773229995199467,0.43146177259726876,-0.4343165378882749,-20.476170494263815,0.06102321619393044,-0.005488450197896185,-0.118080181722179,-0.09560070641774954,-0.0690178557180033,-0.07810568118460572,0.11343075936436173,0.09714067063777569,9.703525815516924e-07,-0.000698278730919141,0.7465387377127399,0.06791975026227595,0.8144584879750159,
95.20999999992154,34100,-5.5619060709004315e-05,0.0400160618615758,6.500329699231737,5.6447,1411,1566,1472,1520,0.009215218591366,-0.0013731849122198031,-0.00016949861691698524,0.006541343968501784,-0.7020225284467919,-9.765732264146397,0.42673439969428595,-0.4379079487260755,-20.48006053608829,0.06168286729329157,-0.005582323915262025,-0.11810698394539275,-0.09344423102899324,-0.07458953216600164,-0.07745475968681166,0.11343075936436173,0.09850002563777568,9.703525815516924e-07,-0.000698278730919141,0.7485505983554995,0.0691036954662057,0.8176542938217053,
95.25999999992149,34120,-0.011602359839659801,0.020011007584812775,6.48053336769212,5.566800000000001,1412,1566,1472,1521,0.0039037498058183146,-0.0024736436924931906,0.0002456092115742871,0.004300898594724455,-0.6875578075664573,-9.716682331203854,0.42211685049412406,-0.4417699245724624,-20.483899183796744,0.06201903630137255,-0.005712374232799716,-0.11810989652773156,-0.0912449568283521,-0.07991493811269643,-0.07545570891230399,0.11308531337899536,0.09850002563777568,0.00020246097917424883,-0.0003491905337896281,0.742553951860856,0.06760612898571826,0.8101600808465743,
95.30999999992144,34140,-5.526000736304182e-05,0.04001626883979753,6.500329697570334,5.6447,1411,1566,1472,1520,0.0009675035721587967,-0.010419627883113928,-0.0006322404685007029,-0.004822621985985341,-0.7011764338928436,-9.772317666115516,0.4176150604415843,-0.4458854782033165,-20.487639258803277,0.06210192284906562,-0.006013842757395579,-0.11816017682324344,-0.08883916199863241,-0.08482322984644468,-0.07458387764316664,0.11343075933537024,0.09850002563777568,9.64087100661093e-07,-0.0006982823426891168,0.7485359837692636,0.06908520795152792,0.8176211917207915,
95.3599999999214,34160,-5.526000736304182e-05,0.04001626883979753,6.500329697570334,5.6447,1411,1566,1472,1520,0.009789777519421165,-0.01342221004775703,-0.0004066449144385944,0.005738200631164633,-0.7010701659681492,-9.7675804449245,0.413235088733394,-0.4502554672792801,-20.49135590226229,0.062377175377463796,-0.006650514808951358,-0.1182254951881708,-0.08626656289056993,-0.08996278046854295,-0.07405638380225502,0.11343075933537024,0.09850002563777568,9.64087100661093e-07,-0.0006982823426891168,0.7484537665756428,0.06907528524535372,0.8175290518209966,
95.40999999992135,34180,0.02305010133554237,0.040012263162599745,6.480524035614228,5.6447,1411,1566,1473,1520,0.019949451812945832,-0.011946041630712863,0.00025236378572712114,-0.004074224916570765,-0.7103454002891436,-9.725924699060073,0.4089905245048061,-0.45487725759138914,-20.495009209305902,0.06310761963796885,-0.007313816505903208,-0.11827391542752097,-0.08349804234528278,-0.09489837811540364,-0.07166404019988867,0.11308515053423619,0.09850002563777568,-0.00040222446833303264,-0.0006982124436220284,0.746077576856787,0.06906475426587737,0.8151423311226643,
95.45999999992131,34200,-5.526000702590302e-05,0.0400162688475072,6.500329697581481,5.6447,1411,1566,1472,1520,0.017678944184050884,-0.0019489247750559741,-4.991481986733868e-05,-0.004510001069789549,-0.7007067304719741,-9.792766515466603,0.4048958236034558,-0.459734730812894,-20.49851428868348,0.06415907878151297,-0.00760373693575723,-0.1182894631122154,-0.08023356807028521,-0.09926630276842435,-0.06921115260769034,0.11343075933556475,0.09850002563777568,9.640870947870806e-07,-0.0006982823428236457,0.7485738683494298,0.06905784322958512,0.8176317115790149,
95.51249999992126,34220,-5.526000702590302e-05,0.0400162688475072,6.500329697581481,5.6447,1411,1566,1472,1520,0.010387835050719644,-0.00019181963282664327,-0.00015109762160521104,0.006785713615380454,-0.6998613866328669,-9.776299269301122,0.40096686608736914,-0.4647987229037432,-20.501981631802543,0.06486592951194287,-0.007643655661394539,-0.11829693597143859,-0.0768775308112161,-0.10324746064361377,-0.06933904221440766,0.11343075933556475,0.09850002563777568,9.640870947870806e-07,-0.0006982823428236457,0.7483930239863088,0.0690497049340615,0.8174427289203703,
95.56249999992122,34240,-5.526000702590302e-05,0.0400162688475072,6.500329697581481,5.6447,1411,1566,1472,1520,0.007049839854223946,-0.0039625319896031555,-0.00029003279321458914,0.0006205752178713719,-0.7091359291370619,-9.775423476313902,0.39720743421744514,-0.4700521071147479,-20.505443185463267,0.06526408080691073,-0.007738129033164851,-0.11831402833400183,-0.0735148378768232,-0.10688753527791223,-0.06911036637186166,0.11343075933556475,0.09850002563777568,9.640870947870806e-07,-0.0006982823428236457,0.7483492937200483,0.06904336618080865,0.817392659900857,
95.60999999992117,34260,-0.011613116212497027,0.060032142003346355,6.4805159767767595,5.6447,1411,1567,1472,1520,0.002637930369486265,-0.01119748227434944,-0.00010640084841632306,-0.006468923671028595,-0.6961094571152542,-9.728489739611634,0.3936207773870966,-0.47548628393026854,-20.50887187286233,0.0655191162499199,-0.008042247314431669,-0.1183479310017736,-0.0699281544514785,-0.11042289061986707,-0.06741088881912866,0.11308500990752235,0.09850002563777568,0.00020264867788026778,-0.0010475593293930532,0.7459471707435082,0.06903660883793998,0.8149837795814482,
95.65999999992113,34280,0.011491147119341006,0.06002664547400949,6.460712019682058,5.6447,1411,1567,1473,1520,0.016659426269430865,-0.015065628987640387,0.0008746433962280778,0.006861584055141923,-0.6979851112316731,-9.693742551031459,0.39021442890355584,-0.4810982612877537,-20.51214807415276,0.06596051071620891,-0.008747017203478239,-0.11837806606211396,-0.06624882355349293,-0.11404797155341692,-0.06328516279245973,0.1127394308562198,0.09850002563777568,-0.00020052071726030753,-0.00104746341495613,0.743647310535603,0.06902879482259107,0.812676105358194,
95.70999999992108,34300,-5.561906782072458e-05,0.040016061857867276,6.500329699243083,5.6447,1411,1566,1472,1520,0.023130515437652998,-0.00720276145645741,-0.00021544485052230788,0.0005124904396302254,-0.7093486453957605,-9.794829662815012,0.3870031094773497,-0.4868677415787661,-20.51526338243945,0.0670125814565923,-0.00935555856155409,-0.11842433202946803,-0.062176067283519466,-0.1168650100751657,-0.06197446256371068,0.11343075936455968,0.09850002563777568,9.703527056653894e-07,-0.0006982787308544338,0.7484576788137816,0.06902682093957599,0.8174844997533576,
95.75999999992104,34320,-5.561906782072458e-05,0.040016061857867276,6.500329699243083,5.6447,1411,1566,1472,1520,0.01908668779511939,0.0009251804713262234,-0.0005964150524458226,-0.0046315762044864955,-0.6986930162487666,-9.785381183087654,0.3840062243690503,-0.4927751210403727,-20.518379108353194,0.06810973908011722,-0.009492778070975618,-0.11845383425970367,-0.05769648923259253,-0.11930956782683222,-0.06252121926379067,0.11343075936455968,0.09850002563777568,9.703527056653894e-07,-0.0006982787308544338,0.7483542878382259,0.06902345714460144,0.8173777449828273,
95.80999999992099,34340,-5.561906782072458e-05,0.040016061857867276,6.500329699243083,5.6447,1411,1566,1472,1520,0.009548942602727307,0.002874081832047346,-0.0009980768501518492,0.006964097215733503,-0.6988589680455322,-9.780772328860841,0.3812316608137977,-0.49879397751051374,-20.52150958680407,0.0688299076590468,-0.009373617528800733,-0.11848554260855668,-0.053249936836510456,-0.1213942981036347,-0.06266137989591727,0.11343075936455968,0.09850002563777568,9.703527056653894e-07,-0.0006982787308544338,0.7482768712761084,0.06902042965214929,0.8172973009282577,
95.85999999992094,34360,-0.011613116206275862,0.06003214200693402,6.4805159767767275,5.6447,1411,1567,1472,1520,0.00476536774498559,-0.0060523709631880316,-0.0008208897556691275,0.0016164292133357683,-0.7081937861434155,-9.740782699487916,0.37867980985552624,-0.5049086494420475,-20.52459853681747,0.06912732996463801,-0.009414579998635686,-0.11853623762565609,-0.048846990348662425,-0.12320342127928437,-0.06065804985028876,0.1130850099075218,0.09850002563777568,0.0002026486777716993,-0.0010475593294556524,0.7459268405317871,0.06901749340492941,0.8149443339367166,
95.9124999999209,34380,-0.011613116206275862,0.06003214200693402,6.4805159767767275,5.6447,1411,1567,1472,1520,0.00472213559148418,-0.014529960776951407,-0.0005738633283140236,-0.00668695165849055,-0.6949842530365548,-9.746412841772717,0.3763538892465789,-0.5111129770875699,-20.52758237490058,0.06933064268459342,-0.009914077794611856,-0.11860573691141371,-0.04416935635663663,-0.12490496435973004,-0.05874512363660646,0.1130850099075218,0.09850002563777568,0.0002026486777716993,-0.0010475593294556524,0.7460080422432118,0.06901509787103093,0.8150231401142427,
95.96249999992085,34400,-5.561906782072458e-05,0.040016061857867276,6.500329699243083,5.6447,1411,1566,1472,1520,0.018392174391716577,-0.011974744383582231,-0.0005967444149987069,0.00589178496857852,-0.6993855467099922,-9.79724143995947,0.3742645786704125,-0.5174017933220834,-20.5304844995099,0.06994598172224302,-0.010630314181322058,-0.11867967242533752,-0.03928413305574564,-0.12656222299161218,-0.05812279340318196,0.11343075936455968,0.09850002563777568,9.703527056653894e-07,-0.0006982787308544338,0.748443061969853,0.0690137043614836,0.8174567663313366,
96.00999999992081,34420,0.02305010132849426,0.04001226316599022,6.480524035625548,5.6447,1411,1566,1473,1520,0.022570596003281315,-0.004888599788827103,-0.0006774961881337337,-0.005520612232586736,-0.7081425579662098,-9.738902708367098,0.37242920904715143,-0.523760156646261,-20.533385467062608,0.07095410531828199,-0.01103484013136683,-0.11874458522457026,-0.03415700719644661,-0.1277526028555807,-0.05723046522207688,0.11308515053443371,0.09850002563777568,-0.00040222446821003483,-0.0006982124436811869,0.7459205205782795,0.0690124667062292,0.8149329872845087,
96.06249999992076,34440,-5.561906069628209e-05,0.0400160618615758,6.500329699231737,5.6447,1411,1566,1472,1520,0.019895799221815513,0.004177149286508168,-0.0007891554290655492,-0.004680029883790043,-0.6977769562989681,-9.798428297797239,0.37085486408570656,-0.5301689520687484,-20.53621457745612,0.07211172834538955,-0.011021645602823317,-0.11877565305657903,-0.02877102127772228,-0.12840614375858822,-0.05660959129394257,0.11343075936436173,0.09850002563777568,9.703525813347103e-07,-0.000698278730919141,0.7484147422878396,0.06901284177689485,0.8174275840647344,
